geohash,Commercial/Services_weekday,Culture & Leisure_weekday,Educational_weekday,Healthcare & Welfare_weekday,Residential_weekday,Transportation_weekday,count_weekday,major_category_weekday,Commercial/Services_holiday,Culture & Leisure_holiday,Educational_holiday,Healthcare & Welfare_holiday,Residential_holiday,Transportation_holiday,count_holiday,major_category_holiday,Commercial/Services_morning,Culture & Leisure_morning,Educational_morning,Healthcare & Welfare_morning,Residential_morning,Transportation_morning,count_morning,major_category_morning,Commercial/Services_afternoon,Culture & Leisure_afternoon,Educational_afternoon,Healthcare & Welfare_afternoon,Residential_afternoon,Transportation_afternoon,count_afternoon,major_category_afternoon,Commercial/Services_evening,Culture & Leisure_evening,Educational_evening,Healthcare & Welfare_evening,Residential_evening,Transportation_evening,count_evening,major_category_evening,Commercial/Services_night,Culture & Leisure_night,Educational_night,Healthcare & Welfare_night,Residential_night,Transportation_night,count_night,major_category_night
xn7651,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,5.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,4.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services
xn7653,0.0,0.0,0.0,0.0,1.0,0.0,16.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,10.0,Residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,8.0,Residential,0.0,0.0,0.0,0.0,1.0,0.0,16.0,Residential
xn7655,0.0,0.5333333333333333,0.0,0.4666666666666667,0.0,0.0,15.0,Culture & Leisure,0.0,0.8181818181818182,0.0,0.18181818181818182,0.0,0.0,11.0,Culture & Leisure,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Healthcare & Welfare,0.0,0.5833333333333334,0.0,0.4166666666666667,0.0,0.0,12.0,Culture & Leisure,0.0,0.7272727272727273,0.0,0.2727272727272727,0.0,0.0,11.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Culture & Leisure
xn7657,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,5.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xn765c,1.0,0.0,0.0,0.0,0.0,0.0,6.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xn765d,1.0,0.0,0.0,0.0,0.0,0.0,15.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,33.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,19.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services
xn765e,0.0,0.0,0.0,0.0,0.0,1.0,7.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,6.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,5.0,Transportation
xn765h,1.0,0.0,0.0,0.0,0.0,0.0,10.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,19.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,12.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,13.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services
xn765j,0.2881944444444444,0.0,0.0,0.0,0.2708333333333333,0.4409722222222222,288.0,Transportation,0.17204301075268819,0.0,0.0,0.0,0.21505376344086022,0.6129032258064516,93.0,Transportation,0.24242424242424243,0.0,0.0,0.0,0.2727272727272727,0.48484848484848486,132.0,Transportation,0.21428571428571427,0.0,0.0,0.0,0.25,0.5357142857142857,56.0,Transportation,0.288135593220339,0.0,0.0,0.0,0.2542372881355932,0.4576271186440678,177.0,Transportation,0.25,0.0,0.0,0.0,0.1875,0.5625,16.0,Transportation
xn765k,1.0,0.0,0.0,0.0,0.0,0.0,10.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,17.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,15.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services
xn765n,0.07692307692307693,0.0,0.0,0.0,0.0,0.9230769230769231,13.0,Transportation,0.1,0.0,0.0,0.0,0.0,0.9,10.0,Transportation,0.2,0.0,0.0,0.0,0.0,0.8,5.0,Transportation,0.2,0.0,0.0,0.0,0.0,0.8,5.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,10.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Transportation
xn765q,0.6,0.4,0.0,0.0,0.0,0.0,5.0,Commercial/Services,0.5,0.05555555555555555,0.0,0.0,0.0,0.4444444444444444,18.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.4444444444444444,9.0,Commercial/Services,0.5,0.2,0.0,0.0,0.0,0.3,10.0,Commercial/Services,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,3.0,Commercial/Services
xn765r,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,0.7692307692307693,39.0,Transportation,0.0,0.15,0.0,0.0,0.0,0.85,40.0,Transportation,0.0,0.0,0.2,0.0,0.0,0.8,15.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,21.0,Transportation,0.0,0.20833333333333334,0.0,0.0,0.0,0.7916666666666666,24.0,Transportation,0.0,0.3684210526315789,0.0,0.0,0.0,0.631578947368421,19.0,Transportation
xn765s,0.0,1.0,0.0,0.0,0.0,0.0,32.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,31.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,22.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,32.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,6.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Culture & Leisure
xn765t,0.4880952380952381,0.0,0.0,0.0,0.0,0.5119047619047619,84.0,Transportation,0.3793103448275862,0.0,0.0,0.0,0.0,0.6206896551724138,58.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,16.0,Transportation,0.375,0.0,0.0,0.0,0.0,0.625,24.0,Transportation,0.627906976744186,0.0,0.0,0.0,0.0,0.37209302325581395,86.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,1.0,16.0,Transportation
xn765v,0.35294117647058826,0.4117647058823529,0.0,0.0,0.0,0.23529411764705882,17.0,Culture & Leisure,0.3333333333333333,0.5185185185185185,0.0,0.0,0.0,0.14814814814814814,27.0,Culture & Leisure,0.0,0.75,0.0,0.0,0.0,0.25,4.0,Culture & Leisure,0.375,0.5,0.0,0.0,0.0,0.125,24.0,Culture & Leisure,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,0.3333333333333333,9.0,Commercial/Services,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.14285714285714285,7.0,Culture & Leisure
xn765w,1.0,0.0,0.0,0.0,0.0,0.0,18.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xn765x,1.0,0.0,0.0,0.0,0.0,0.0,122.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,94.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,5.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,47.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,82.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,82.0,Commercial/Services
xn765y,0.0,0.0,0.0,0.0,0.0,1.0,4.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,7.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,5.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Transportation
xn765z,0.0,0.0,1.0,0.0,0.0,0.0,25.0,Educational,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,Educational,0.0,0.0,1.0,0.0,0.0,0.0,15.0,Educational,0.0,0.0,1.0,0.0,0.0,0.0,4.0,Educational,0.0,0.0,1.0,0.0,0.0,0.0,2.0,Educational
xn7660,1.0,0.0,0.0,0.0,0.0,0.0,12.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,8.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services
xn7661,0.0,0.3770491803278688,0.0,0.0,0.0,0.6229508196721312,61.0,Transportation,0.0,0.7407407407407407,0.0,0.0,0.0,0.25925925925925924,27.0,Culture & Leisure,0.0,0.39436619718309857,0.0,0.0,0.0,0.6056338028169014,71.0,Transportation,0.0,0.5,0.0,0.0,0.0,0.5,4.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,13.0,Culture & Leisure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xn7662,0.0,0.0,0.0,0.0,0.0,1.0,25.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,8.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,26.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,5.0,Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xn7663,0.4835820895522388,0.0,0.0,0.0,0.0,0.5164179104477612,335.0,Transportation,0.28125,0.0,0.0,0.0,0.0,0.71875,32.0,Transportation,0.35294117647058826,0.0,0.0,0.0,0.0,0.6470588235294118,136.0,Transportation,0.08333333333333333,0.0,0.0,0.0,0.0,0.9166666666666666,12.0,Transportation,0.5792349726775956,0.0,0.0,0.0,0.0,0.4207650273224044,183.0,Commercial/Services,0.4444444444444444,0.0,0.0,0.0,0.0,0.5555555555555556,36.0,Transportation
xn7664,1.0,0.0,0.0,0.0,0.0,0.0,86.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,54.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,17.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,83.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,37.0,Commercial/Services
xn7665,0.6412556053811659,0.0,0.0,0.0,0.0,0.35874439461883406,223.0,Commercial/Services,0.11764705882352941,0.0,0.0,0.17647058823529413,0.0,0.7058823529411765,68.0,Transportation,0.6146788990825688,0.0,0.0,0.0,0.0,0.3853211009174312,109.0,Commercial/Services,0.5,0.0,0.0,0.11428571428571428,0.0,0.38571428571428573,70.0,Commercial/Services,0.43434343434343436,0.0,0.0,0.04040404040404041,0.0,0.5252525252525253,99.0,Transportation,0.46153846153846156,0.0,0.0,0.0,0.0,0.5384615384615384,13.0,Transportation
xn7666,0.26153846153846155,0.0,0.0,0.0,0.0,0.7384615384615385,65.0,Transportation,0.24242424242424243,0.0,0.0,0.0,0.0,0.7575757575757576,33.0,Transportation,0.03333333333333333,0.0,0.0,0.0,0.0,0.9666666666666667,30.0,Transportation,0.15,0.0,0.0,0.0,0.0,0.85,20.0,Transportation,0.4358974358974359,0.0,0.0,0.0,0.0,0.5641025641025641,39.0,Transportation,0.4444444444444444,0.0,0.0,0.0,0.0,0.5555555555555556,9.0,Transportation
xn7667,1.0,0.0,0.0,0.0,0.0,0.0,12.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,5.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,7.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,4.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,6.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xn766b,0.07407407407407407,0.0,0.36419753086419754,0.0,0.0,0.5617283950617284,162.0,Transportation,0.027777777777777776,0.0,0.19444444444444445,0.0,0.0,0.7777777777777778,36.0,Transportation,0.0,0.0,0.8260869565217391,0.0,0.0,0.17391304347826086,46.0,Educational,0.0,0.0,0.6521739130434783,0.0,0.0,0.34782608695652173,23.0,Educational,0.09523809523809523,0.0,0.12380952380952381,0.0,0.0,0.780952380952381,105.0,Transportation,0.125,0.0,0.0,0.0,0.0,0.875,24.0,Transportation
xn766c,0.05555555555555555,0.0,0.0,0.0,0.0,0.9444444444444444,18.0,Transportation,0.5882352941176471,0.0,0.0,0.0,0.0,0.4117647058823529,17.0,Commercial/Services,0.5,0.0,0.0,0.0,0.0,0.5,2.0,Commercial/Services,0.5555555555555556,0.0,0.0,0.0,0.0,0.4444444444444444,9.0,Commercial/Services,0.25,0.0,0.0,0.0,0.0,0.75,20.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,4.0,Transportation
xn766d,0.2571428571428571,0.7428571428571429,0.0,0.0,0.0,0.0,35.0,Culture & Leisure,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0,0.0,12.0,Commercial/Services,0.0,1.0,0.0,0.0,0.0,0.0,12.0,Culture & Leisure,0.7692307692307693,0.23076923076923078,0.0,0.0,0.0,0.0,13.0,Commercial/Services,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,21.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Culture & Leisure
xn766e,0.10810810810810811,0.02027027027027027,0.0,0.0,0.0,0.8716216216216216,148.0,Transportation,0.3148148148148148,0.09259259259259259,0.0,0.0,0.0,0.5925925925925926,54.0,Transportation,0.03508771929824561,0.017543859649122806,0.0,0.0,0.0,0.9473684210526315,57.0,Transportation,0.37037037037037035,0.1111111111111111,0.0,0.0,0.0,0.5185185185185185,27.0,Transportation,0.23376623376623376,0.05194805194805195,0.0,0.0,0.0,0.7142857142857143,77.0,Transportation,0.07317073170731707,0.0,0.0,0.0,0.0,0.926829268292683,41.0,Transportation
xn766f,0.1443850267379679,0.0,0.0,0.0,0.0,0.8556149732620321,187.0,Transportation,0.1935483870967742,0.0,0.0,0.0,0.0,0.8064516129032258,62.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,68.0,Transportation,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334,72.0,Transportation,0.1686746987951807,0.0,0.0,0.0,0.0,0.8313253012048193,83.0,Transportation,0.5,0.0,0.0,0.0,0.0,0.5,26.0,Commercial/Services
xn766g,0.4375,0.0,0.0,0.0,0.0,0.5625,32.0,Transportation,0.8421052631578947,0.0,0.0,0.0,0.0,0.15789473684210525,19.0,Commercial/Services,0.0,0.0,0.0,0.0,0.0,1.0,4.0,Transportation,0.8,0.0,0.0,0.0,0.0,0.2,15.0,Commercial/Services,0.5185185185185185,0.0,0.0,0.0,0.0,0.48148148148148145,27.0,Commercial/Services,0.8,0.0,0.0,0.0,0.0,0.2,5.0,Commercial/Services
xn766h,0.11673773987206823,0.027185501066098083,0.0,0.0,0.0,0.8560767590618337,1876.0,Transportation,0.17964071856287425,0.03293413173652695,0.0,0.0,0.0,0.7874251497005988,668.0,Transportation,0.13524590163934427,0.015027322404371584,0.0,0.0,0.0,0.8497267759562842,732.0,Transportation,0.15985790408525755,0.021314387211367674,0.0,0.0,0.0,0.8188277087033747,563.0,Transportation,0.09328782707622298,0.026166097838452786,0.0,0.0,0.0,0.8805460750853242,879.0,Transportation,0.1837837837837838,0.07297297297297298,0.0,0.0,0.0,0.7432432432432432,370.0,Transportation
xn766j,0.21739130434782608,0.0,0.0,0.0,0.0,0.782608695652174,69.0,Transportation,0.09375,0.0,0.0,0.0,0.0,0.90625,32.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,17.0,Transportation,0.08,0.0,0.0,0.0,0.0,0.92,25.0,Transportation,0.2631578947368421,0.0,0.0,0.0,0.0,0.7368421052631579,38.0,Transportation,0.2857142857142857,0.0,0.0,0.0,0.0,0.7142857142857143,21.0,Transportation
xn766m,0.0,0.0,0.0,0.0,0.0,1.0,40.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,19.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,30.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,13.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,7.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,9.0,Transportation
xn766n,0.0,0.06435643564356436,0.0,0.0,0.0,0.9356435643564357,202.0,Transportation,0.0,0.00819672131147541,0.0,0.0,0.0,0.9918032786885246,122.0,Transportation,0.0,0.013513513513513514,0.0,0.0,0.0,0.9864864864864865,74.0,Transportation,0.0,0.12790697674418605,0.0,0.0,0.0,0.872093023255814,86.0,Transportation,0.0,0.01904761904761905,0.0,0.0,0.0,0.9809523809523809,105.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,59.0,Transportation
xn766q,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Commercial/Services,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,18.0,Culture & Leisure,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Culture & Leisure,0.25,0.75,0.0,0.0,0.0,0.0,12.0,Culture & Leisure,0.375,0.625,0.0,0.0,0.0,0.0,8.0,Culture & Leisure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xn766r,1.0,0.0,0.0,0.0,0.0,0.0,13.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,13.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,8.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,15.0,Commercial/Services
xn766s,0.0,0.0,0.0,0.0,0.0,1.0,7.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,6.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,4.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,4.0,Transportation
xn766t,0.0,0.0,0.0,0.0,0.0,1.0,11.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,4.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,7.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Transportation
xn766u,0.5714285714285714,0.0,0.0,0.0,0.0,0.42857142857142855,105.0,Commercial/Services,0.696969696969697,0.0,0.0,0.0,0.0,0.30303030303030304,33.0,Commercial/Services,0.24444444444444444,0.0,0.0,0.0,0.0,0.7555555555555555,45.0,Transportation,0.6046511627906976,0.0,0.0,0.0,0.0,0.3953488372093023,43.0,Commercial/Services,0.9047619047619048,0.0,0.0,0.0,0.0,0.09523809523809523,42.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,8.0,Commercial/Services
xn766v,0.5,0.0,0.0,0.0,0.0,0.5,18.0,Commercial/Services,0.5333333333333333,0.0,0.0,0.0,0.0,0.4666666666666667,15.0,Commercial/Services,0.4,0.0,0.0,0.0,0.0,0.6,5.0,Transportation,0.7,0.0,0.0,0.0,0.0,0.3,10.0,Commercial/Services,0.375,0.0,0.0,0.0,0.0,0.625,16.0,Transportation,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Commercial/Services
xn766w,0.6341463414634146,0.17073170731707318,0.0,0.0,0.0,0.1951219512195122,41.0,Commercial/Services,0.34615384615384615,0.19230769230769232,0.0,0.0,0.0,0.46153846153846156,26.0,Transportation,0.8235294117647058,0.058823529411764705,0.0,0.0,0.0,0.11764705882352941,17.0,Commercial/Services,0.2777777777777778,0.2222222222222222,0.0,0.0,0.0,0.5,18.0,Transportation,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.4444444444444444,18.0,Commercial/Services,0.5714285714285714,0.35714285714285715,0.0,0.0,0.0,0.07142857142857142,14.0,Commercial/Services
xn766x,0.0,0.0,0.0,0.0,0.0,1.0,19.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,6.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,5.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,8.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,11.0,Transportation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Transportation
xn7670,1.0,0.0,0.0,0.0,0.0,0.0,26.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,9.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,7.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,7.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,12.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,9.0,Commercial/Services
xn7671,1.0,0.0,0.0,0.0,0.0,0.0,34.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,35.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,6.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,23.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,24.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,16.0,Commercial/Services
xn7673,0.13710809546092653,0.07393542349087506,0.0,0.0028076743097800653,0.022461394478240523,0.7636874122601778,2137.0,Transportation,0.21394799054373523,0.1099290780141844,0.0,0.0035460992907801418,0.013002364066193853,0.6595744680851063,846.0,Transportation,0.08513708513708514,0.017316017316017316,0.0,0.004329004329004329,0.001443001443001443,0.8917748917748918,693.0,Transportation,0.19382504288164665,0.09090909090909091,0.0,0.0017152658662092624,0.0,0.7135506003430532,583.0,Transportation,0.18848580441640378,0.12145110410094637,0.0,0.0031545741324921135,0.032334384858044164,0.6545741324921136,1268.0,Transportation,0.14350797266514806,0.07289293849658314,0.0,0.002277904328018223,0.0387243735763098,0.7425968109339408,439.0,Transportation
xn7674,0.35526315789473684,0.0,0.0,0.0,0.4868421052631579,0.15789473684210525,76.0,Residential,0.21212121212121213,0.0,0.0,0.0,0.48484848484848486,0.30303030303030304,33.0,Residential,0.0,0.0,0.0,0.0,0.25,0.75,8.0,Transportation,0.45,0.0,0.0,0.0,0.3,0.25,20.0,Commercial/Services,0.45454545454545453,0.0,0.0,0.0,0.36363636363636365,0.18181818181818182,55.0,Commercial/Services,0.0,0.0,0.0,0.0,0.9615384615384616,0.038461538461538464,26.0,Residential
xn7675,0.0410958904109589,0.0,0.0,0.0,0.0,0.958904109589041,146.0,Transportation,0.203125,0.0,0.0,0.0,0.0,0.796875,64.0,Transportation,0.10606060606060606,0.0,0.0,0.0,0.0,0.8939393939393939,66.0,Transportation,0.05405405405405406,0.0,0.0,0.0,0.0,0.9459459459459459,37.0,Transportation,0.07692307692307693,0.0,0.0,0.0,0.0,0.9230769230769231,52.0,Transportation,0.10909090909090909,0.0,0.0,0.0,0.0,0.8909090909090909,55.0,Transportation
xn7676,0.5,0.15966386554621848,0.12605042016806722,0.0,0.0,0.21428571428571427,238.0,Commercial/Services,0.5434782608695652,0.14130434782608695,0.03260869565217391,0.0,0.0,0.2826086956521739,92.0,Commercial/Services,0.44680851063829785,0.0,0.48936170212765956,0.0,0.0,0.06382978723404255,47.0,Educational,0.5344827586206896,0.20689655172413793,0.1206896551724138,0.0,0.0,0.13793103448275862,58.0,Commercial/Services,0.58,0.20666666666666667,0.02,0.0,0.0,0.19333333333333333,150.0,Commercial/Services,0.4,0.10666666666666667,0.0,0.0,0.0,0.49333333333333335,75.0,Transportation
xn7677,0.6756756756756757,0.0,0.0,0.0,0.32432432432432434,0.0,37.0,Commercial/Services,0.7777777777777778,0.0,0.0,0.0,0.2222222222222222,0.0,9.0,Commercial/Services,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Commercial/Services,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,3.0,Commercial/Services,0.6153846153846154,0.0,0.0,0.0,0.38461538461538464,0.0,13.0,Commercial/Services,0.7241379310344828,0.0,0.0,0.0,0.27586206896551724,0.0,29.0,Commercial/Services
xn7678,0.6059850374064838,0.14214463840399003,0.0,0.0,0.0,0.2518703241895262,401.0,Commercial/Services,0.6798029556650246,0.1477832512315271,0.0,0.0,0.0,0.1724137931034483,203.0,Commercial/Services,0.4435483870967742,0.03225806451612903,0.0,0.0,0.0,0.5241935483870968,124.0,Transportation,0.6742424242424242,0.1590909090909091,0.0,0.0,0.0,0.16666666666666666,132.0,Commercial/Services,0.580110497237569,0.1878453038674033,0.0,0.0,0.0,0.23204419889502761,181.0,Commercial/Services,0.7904191616766467,0.16766467065868262,0.0,0.0,0.0,0.041916167664670656,167.0,Commercial/Services
xn7679,0.6274509803921569,0.0,0.0,0.0,0.0,0.37254901960784315,51.0,Commercial/Services,0.6,0.0,0.0,0.0,0.0,0.4,35.0,Commercial/Services,0.4444444444444444,0.0,0.0,0.0,0.0,0.5555555555555556,9.0,Transportation,0.6388888888888888,0.0,0.0,0.0,0.0,0.3611111111111111,36.0,Commercial/Services,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,27.0,Commercial/Services,0.5714285714285714,0.0,0.0,0.0,0.0,0.42857142857142855,14.0,Commercial/Services
xn767b,0.9297752808988764,0.0,0.0,0.014044943820224719,0.0,0.056179775280898875,356.0,Commercial/Services,0.7607361963190185,0.0,0.0,0.08588957055214724,0.0,0.15337423312883436,163.0,Commercial/Services,0.7349397590361446,0.0,0.0,0.012048192771084338,0.0,0.25301204819277107,83.0,Commercial/Services,0.9271523178807947,0.0,0.0,0.039735099337748346,0.0,0.033112582781456956,151.0,Commercial/Services,0.8523489932885906,0.0,0.0,0.053691275167785234,0.0,0.09395973154362416,149.0,Commercial/Services,0.9338235294117647,0.0,0.0,0.029411764705882353,0.0,0.03676470588235294,136.0,Commercial/Services
