src,dst,distance_km,weight
4a676435f964a52054c91fe3,4613c5bef964a52041451fe3,0.05643,0.9465842507312363
4a676435f964a52054c91fe3,4fc7682ee4b0b4c8bc812413,0.08449,0.9220924121015408
4a676435f964a52054c91fe3,4a74973cf964a520c1de1fe3,0.08478,0.9218459042386474
4a676435f964a52054c91fe3,4577fb0bf964a520b03e1fe3,0.09077,0.9167835565701293
4a676435f964a52054c91fe3,4283ee00f964a520ce221fe3,0.09377,0.9142689962240691
4a676435f964a52054c91fe3,4ae634e0f964a5209ba521e3,0.09426,0.9138595946118838
4d9e5fb52052f04d07c8b494,4a718a5af964a52041d91fe3,0.0502,0.9521995810321843
4d9e5fb52052f04d07c8b494,4a411ea5f964a520cba41fe3,0.07786,0.9277642736533501
4283ee00f964a52085221fe3,4b8aa3e1f964a520e77632e3,0.0193,0.9810654370646521
4283ee00f964a52085221fe3,4b58da5ff964a520da6e28e3,0.06861,0.9357950983052751
4283ee00f964a52085221fe3,44dc96e4f964a520b0361fe3,0.08048,0.925514586109877
4283ee00f964a52085221fe3,456ebbbff964a520163e1fe3,0.09973,0.9093141043710729
45938647f964a52045401fe3,45112af0f964a5208d391fe3,0.03827,0.9631406088974929
45938647f964a52045401fe3,49e17f24f964a520d1611fe3,0.05685,0.9462080711548468
45938647f964a52045401fe3,4de3cbd8e4cd056f74638556,0.06417,0.9396994841049832
45938647f964a52045401fe3,4afc15ebf964a520cf1f22e3,0.06644,0.9376992610929822
45938647f964a52045401fe3,4ad55410f964a520d60221e3,0.07527,0.9299989770011253
45938647f964a52045401fe3,4baa673bf964a520d8663ae3,0.09722,0.9113942509250651
434da380f964a520a5281fe3,4a43b04ff964a520afa61fe3,0.02157,0.9788854410368354
434da380f964a520a5281fe3,4ce6d20af08f8eece5b40130,0.05419,0.9485956042079702
434da380f964a520a5281fe3,4b140f46f964a5209e9c23e3,0.05744,0.9456801331517628
434da380f964a520a5281fe3,4ab172a4f964a520816920e3,0.07628,0.929126249674806
434da380f964a520a5281fe3,49de2becf964a5202b601fe3,0.0773,0.9282465422816301
434da380f964a520a5281fe3,40d38200f964a52041011fe3,0.09437,0.9137677385162238
4eb811f629c212fb6d8158e5,4cbe5493611abfb717f5a405,0.01969,0.9806902097696358
4eb811f629c212fb6d8158e5,49f37c28f964a520a36a1fe3,0.01998,0.9804113806153061
4eb811f629c212fb6d8158e5,40d77680f964a52059011fe3,0.05334,0.9493610799931647
4eb811f629c212fb6d8158e5,4f18c2bae4b01afe9b095a02,0.08566,0.921098686513273
4eb811f629c212fb6d8158e5,3fd66200f964a52054e91ee3,0.09386,0.9141937725120216
49ef71e3f964a520b8681fe3,4ee03cc6d3e38ddb2a91672f,0.00423,0.9957878175318403
49ef71e3f964a520b8681fe3,4a525e9df964a52094b11fe3,0.00829,0.9917781590613812
49ef71e3f964a520b8681fe3,4f74a494e4b0da64dfe954dd,0.06162,0.9419566323166482
49ef71e3f964a520b8681fe3,3fd66200f964a520d7f11ee3,0.07563,0.9296877178955588
49ef71e3f964a520b8681fe3,4c8688ffd92ea093ea416f72,0.08952,0.9178353770467729
49ef71e3f964a520b8681fe3,4cc0a3bb31bf952183991ccc,0.09231,0.9154910236105136
49ef71e3f964a520b8681fe3,4eca62a99adf9c7bf6626dc2,0.09994,0.9091404985726494
43a72ba0f964a520672c1fe3,45312392f964a5206e3b1fe3,0.03498,0.9662022454540184
43a72ba0f964a520672c1fe3,4afd738bf964a520e92722e3,0.0358,0.9654373431164317
43a72ba0f964a520672c1fe3,4a46542ff964a520afa81fe3,0.03838,0.9630385793254878
43a72ba0f964a520672c1fe3,44c91345f964a520f3351fe3,0.03876,0.9626862797951404
43a72ba0f964a520672c1fe3,4b4f4015f964a520b5fe26e3,0.04536,0.9566082497895462
43a72ba0f964a520672c1fe3,4be4a85d910020a1a00ed214,0.0569,0.946163307786924
43a72ba0f964a520672c1fe3,3fd66200f964a52038e41ee3,0.08261,0.9236936662325306
43a72ba0f964a520672c1fe3,43bba61df964a520eb2c1fe3,0.09132,0.9163215188945497
4a21834ff964a520077d1fe3,4aa7a44ef964a520e44c20e3,0.02065,0.9797677950325773
4a21834ff964a520077d1fe3,4af841f6f964a520b00b22e3,0.04125,0.9603841536614646
4a21834ff964a520077d1fe3,4a71e101f964a520c4d91fe3,0.04252,0.9592142117177607
4a21834ff964a520077d1fe3,4b0a9290f964a520352523e3,0.05749,0.945635419720281
4a21834ff964a520077d1fe3,4da9e6adfc607fc998b7d3d6,0.06115,0.9423738397022098
4a21834ff964a520077d1fe3,4de54677e4cde71744a4fba8,0.07372,0.9313415043027977
4a21834ff964a520077d1fe3,4ba8fa3df964a520ecff39e3,0.07805,0.9276007606326238
40e74880f964a520150a1fe3,4acccc27f964a52095c920e3,0.02392,0.9766387999062427
40e74880f964a520150a1fe3,4e031ac452b10583352d4e83,0.05587,0.9470862890317936
40e74880f964a520150a1fe3,4f1af1e6e5e85dca13107267,0.06481,0.9391346813046458
40e74880f964a520150a1fe3,4bb751a3f562ef3baf3a3197,0.07019,0.9344135153570862
40e74880f964a520150a1fe3,4b395c58f964a5204e5b25e3,0.07131,0.9334366336541244
40e74880f964a520150a1fe3,4fd2931ee4b0052fbb25ca41,0.07344,0.9315844388135341
40e74880f964a520150a1fe3,4ac18b00f964a520719720e3,0.07642,0.9290054068114677
40e74880f964a520150a1fe3,4a4108e6f964a520b6a41fe3,0.08699,0.919971664872722
40e74880f964a520150a1fe3,4b6c43a2f964a5208a2c2ce3,0.09267,0.9151893984460083
40e74880f964a520150a1fe3,50988e54e4b0fd23874c1700,0.09903,0.9098932695194855
4a19b507f964a520347a1fe3,4b2ac07af964a520ecae24e3,0.01457,0.9856392363267197
4a19b507f964a520347a1fe3,4b40cf3df964a5206bbb25e3,0.05924,0.9440731090215627
4b5fbcf0f964a520b2ca29e3,49c6630ef964a5203d571fe3,0.06442,0.9394787771744237
4ab66100f964a520ce7620e3,5016913de4b021abb06409c1,0.08236,0.9239070179977087
4b085910f964a520b90923e3,4a98863df964a5207e2c20e3,0.07607,0.9293075729274117
4a9e7e1af964a5204c3a20e3,4afefbd9f964a5207a3222e3,0.02964,0.9712132395788818
4a9e7e1af964a5204c3a20e3,4b25bafaf964a520c27524e3,0.08055,0.9254546295867846
4a9e7e1af964a5204c3a20e3,4acfc371f964a520d2d520e3,0.08987,0.9175406241111326
4a9e7e1af964a5204c3a20e3,43fa07c9f964a520d92f1fe3,0.09573,0.9126335867412592
43bba61df964a520eb2c1fe3,4a833fa5f964a5207efa1fe3,0.03122,0.9697251798840208
43bba61df964a520eb2c1fe3,4ec56c366c254debeb50c1c4,0.03979,0.9617326575558526
43bba61df964a520eb2c1fe3,4ab7e0d7f964a520417b20e3,0.04427,0.9576067492123684
43bba61df964a520eb2c1fe3,44c91345f964a520f3351fe3,0.05408,0.94869459623558
43bba61df964a520eb2c1fe3,4a46542ff964a520afa81fe3,0.05662,0.946414037213
43bba61df964a520eb2c1fe3,45312392f964a5206e3b1fe3,0.05937,0.9439572576153752
43bba61df964a520eb2c1fe3,4b4f4015f964a520b5fe26e3,0.06071,0.9427647519114555
43bba61df964a520eb2c1fe3,3fd66200f964a520def11ee3,0.07478,0.9304229702822903
43bba61df964a520eb2c1fe3,509aaca2fe70fdaaea894fd3,0.08248,0.923804596851674
43bba61df964a520eb2c1fe3,4be4a85d910020a1a00ed214,0.08819,0.9189571674064272
43bba61df964a520eb2c1fe3,4a20b852f964a520b97c1fe3,0.08844,0.9187460953290948
43bba61df964a520eb2c1fe3,43a72ba0f964a520672c1fe3,0.09132,0.9163215188945497
43bba61df964a520eb2c1fe3,4701165bf964a520384b1fe3,0.09399,0.914085137889743
43bba61df964a520eb2c1fe3,4c3f6b713735be9a795b15a4,0.0957,0.9126585744273068
43bba61df964a520eb2c1fe3,40749600f964a52051f21ee3,0.09574,0.9126252578166354
49e7ce15f964a5201d651fe3,4efd1635f790570bcf88cbfd,0.03437,0.966772044819552
49e7ce15f964a5201d651fe3,4dda977ad22d38ef4332c419,0.06969,0.9348502837270611
49c6630ef964a5203d571fe3,4b5fbcf0f964a520b2ca29e3,0.06442,0.9394787771744237
4a732ac9f964a520b9db1fe3,3fd66200f964a52042e31ee3,0.0684,0.9359790340696368
4a732ac9f964a520b9db1fe3,4ae1ed7cf964a520d58821e3,0.07807,0.9275835520884543
4a732ac9f964a520b9db1fe3,4e895343d5fbe29bfafc851c,0.08134,0.9247785155455269
4a732ac9f964a520b9db1fe3,4d3490bf2c76a143392c86c7,0.08212,0.9241119284367723
4a732ac9f964a520b9db1fe3,4f42ce8fe4b0899ccd92ca55,0.08392,0.9225773119787438
4a732ac9f964a520b9db1fe3,4eaa287b0aafb00bd86ed1f7,0.08897,0.9182989430379166
4a732ac9f964a520b9db1fe3,4a01f87bf964a5201a711fe3,0.09752,0.9111451271958597
4ca4e519a6e08cfa884d6c94,4a9f0838f964a5204c3c20e3,0.06366,0.9401500479476524
4ca4e519a6e08cfa884d6c94,4a9bc3d7f964a5202e3520e3,0.09203,0.9157257584498594
4ca4e519a6e08cfa884d6c94,4a66f31af964a520dcc81fe3,0.09205,0.9157089876837141
4b8023c7f964a520cd5530e3,4ac3a1a9f964a5201f9c20e3,0.05198,0.9505884142284075
4b8023c7f964a520cd5530e3,4a19b667f964a5203a7a1fe3,0.07644,0.9289881461112556
4fa93241e4b02c573a9a87c9,4daddba56a23e6c9347e1092,0.08262,0.92368513421145
4fa93241e4b02c573a9a87c9,4f8cacdbe4b0af04c3918a11,0.08701,0.9199547382268792
4fa93241e4b02c573a9a87c9,4d3a365dcc48224b400d3b4f,0.09967,0.9093637182063711
4d3a365dcc48224b400d3b4f,4f8cacdbe4b0af04c3918a11,0.01439,0.985814134603062
4d3a365dcc48224b400d3b4f,503bee84e4b0e79b22202bf1,0.05487,0.9479841117862865
4d3a365dcc48224b400d3b4f,4daddba56a23e6c9347e1092,0.07383,0.9312461004069545
4d3a365dcc48224b400d3b4f,4fa93241e4b02c573a9a87c9,0.09967,0.9093637182063711
4f8cacdbe4b0af04c3918a11,4d3a365dcc48224b400d3b4f,0.01439,0.985814134603062
4f8cacdbe4b0af04c3918a11,4daddba56a23e6c9347e1092,0.0615,0.9420631182289212
4f8cacdbe4b0af04c3918a11,503bee84e4b0e79b22202bf1,0.0621,0.9415309292910272
4f8cacdbe4b0af04c3918a11,4fa93241e4b02c573a9a87c9,0.08701,0.9199547382268792
4daddba56a23e6c9347e1092,4f8cacdbe4b0af04c3918a11,0.0615,0.9420631182289212
4daddba56a23e6c9347e1092,4d3a365dcc48224b400d3b4f,0.07383,0.9312461004069545
4daddba56a23e6c9347e1092,4fa93241e4b02c573a9a87c9,0.08262,0.92368513421145
4daddba56a23e6c9347e1092,503bee84e4b0e79b22202bf1,0.0887,0.918526683200147
503bee84e4b0e79b22202bf1,4d3a365dcc48224b400d3b4f,0.05487,0.9479841117862865
503bee84e4b0e79b22202bf1,4f8cacdbe4b0af04c3918a11,0.0621,0.9415309292910272
503bee84e4b0e79b22202bf1,4daddba56a23e6c9347e1092,0.0887,0.918526683200147
481dfa3af964a5207f4f1fe3,4ab26682f964a520106b20e3,0.03199,0.9690016376127676
481dfa3af964a5207f4f1fe3,3fd66200f964a520bce31ee3,0.0515,0.951022349025202
481dfa3af964a5207f4f1fe3,4e8f31f002d5ee38b647719b,0.06007,0.9433339307781561
481dfa3af964a5207f4f1fe3,4396cca9f964a520952b1fe3,0.06605,0.9380423057079875
481dfa3af964a5207f4f1fe3,45b893e3f964a520cf411fe3,0.06821,0.9361455144587674
481dfa3af964a5207f4f1fe3,4d1cf67b756e8cfa797c4a54,0.07442,0.9307347219895385
481dfa3af964a5207f4f1fe3,4a7f68e6f964a520eff31fe3,0.08491,0.9217354434930086
481dfa3af964a5207f4f1fe3,4dc433ced4c0ad9c0f6880d4,0.08739,0.9196332502597964
481dfa3af964a5207f4f1fe3,3fd66200f964a520aae31ee3,0.09818,0.9105975341018777
481dfa3af964a5207f4f1fe3,4adca5c6f964a520422e21e3,0.09886,0.9100340352729193
40b68100f964a5207d001fe3,4a5a3dc2f964a520f7b91fe3,0.03865,0.9627882347277715
40b68100f964a5207d001fe3,50988e54e4b0fd23874c1700,0.04213,0.9595731818487137
40b68100f964a5207d001fe3,4fd2931ee4b0052fbb25ca41,0.05071,0.9517373966175252
40b68100f964a5207d001fe3,4ac18b00f964a520719720e3,0.08243,0.9238472695693948
4a36c1b9f964a520dd9d1fe3,4ba8cc8cf964a520c6ef39e3,0.00726,0.9927923277008914
4a36c1b9f964a520dd9d1fe3,4c700bc7d97fa143bac0f4ca,0.03777,0.9636046522832612
4b6c43a2f964a5208a2c2ce3,4f1af1e6e5e85dca13107267,0.03037,0.9705251511592923
4b6c43a2f964a5208a2c2ce3,4a02038bf964a52023711fe3,0.04137,0.9602734858887813
4b6c43a2f964a5208a2c2ce3,4b2a9723f964a520e6ab24e3,0.04252,0.9592142117177607
4b6c43a2f964a5208a2c2ce3,4ab939f0f964a520967e20e3,0.04719,0.9549365444666201
4b6c43a2f964a5208a2c2ce3,4c0ab56f7e3fc9288c1df482,0.04803,0.9541711592225414
4b6c43a2f964a5208a2c2ce3,3fd66200f964a52084e51ee3,0.05532,0.947579880983967
4b6c43a2f964a5208a2c2ce3,49d23a22f964a5209f5b1fe3,0.06355,0.9402472850359644
4b6c43a2f964a5208a2c2ce3,4b919713f964a52006c833e3,0.0733,0.9317059536010436
4b6c43a2f964a5208a2c2ce3,4aa42b50f964a520a44520e3,0.07977,0.926123155857266
4b6c43a2f964a5208a2c2ce3,4a4183a0f964a5205ba51fe3,0.08105,0.9250265945145922
4b6c43a2f964a5208a2c2ce3,4adf2ccff964a520057821e3,0.08235,0.9239155541183537
4b6c43a2f964a5208a2c2ce3,4acccc27f964a52095c920e3,0.08352,0.922917897223863
4b6c43a2f964a5208a2c2ce3,40e74880f964a520150a1fe3,0.09267,0.9151893984460083
49c27575f964a520f1551fe3,3fd66200f964a5204ee41ee3,0.02263,0.9778707841545818
49c27575f964a520f1551fe3,3fd66200f964a52015e91ee3,0.02962,0.9712321050484645
49c27575f964a520f1551fe3,3fd66200f964a52061e41ee3,0.03422,0.9669122623813116
49c27575f964a520f1551fe3,3fd66200f964a52028e41ee3,0.04232,0.9593982654079363
49c27575f964a520f1551fe3,4a5519d5f964a520adb31fe3,0.04983,0.9525351723612394
49c27575f964a520f1551fe3,4a3ffdc5f964a5202da41fe3,0.06501,0.9389583196401912
49c27575f964a520f1551fe3,4a523c9df964a5206cb11fe3,0.06745,0.9368120286664481
49c27575f964a520f1551fe3,43fe1ba4f964a520f82f1fe3,0.07118,0.9335499169140574
49c27575f964a520f1551fe3,4a749103f964a520a2de1fe3,0.0749,0.9303190994511118
49c27575f964a520f1551fe3,4ad8add6f964a520a61321e3,0.08814,0.9189993934604003
49c27575f964a520f1551fe3,49be9addf964a520c4541fe3,0.08905,0.9182314861576603
49c27575f964a520f1551fe3,4e093bd38130709eafbd7030,0.09264,0.9152145262849611
4e031ac452b10583352d4e83,4bb751a3f562ef3baf3a3197,0.02379,0.9767628126861955
4e031ac452b10583352d4e83,4b395c58f964a5204e5b25e3,0.02834,0.9724410214520489
4e031ac452b10583352d4e83,4a4108e6f964a520b6a41fe3,0.03445,0.9666972787471603
4e031ac452b10583352d4e83,40e74880f964a520150a1fe3,0.05587,0.9470862890317936
4e031ac452b10583352d4e83,4a498225f964a52064ab1fe3,0.05807,0.9451170527469827
4e031ac452b10583352d4e83,49b6d0b4f964a52012531fe3,0.0719,0.9329228472805299
4e031ac452b10583352d4e83,4f15b382e4b0725660ea9f31,0.07803,0.9276179698153112
4e031ac452b10583352d4e83,4acccc27f964a52095c920e3,0.07977,0.926123155857266
4e031ac452b10583352d4e83,4bc4ac4cb492d13a755faa60,0.08593,0.9208696693157017
4e031ac452b10583352d4e83,4ac18b00f964a520719720e3,0.09154,0.9161368341975558
4e031ac452b10583352d4e83,4a3fbfacf964a520eaa31fe3,0.09269,0.915172647319917
4e031ac452b10583352d4e83,4a4183a0f964a5205ba51fe3,0.0974,0.9112447603426281
4a7dcf5cf964a520b5ef1fe3,4a43a242f964a5209da61fe3,0.01772,0.9825885312266636
4a7dcf5cf964a520b5ef1fe3,4f7b11d3e4b01ee86808da9c,0.05866,0.9445903311733702
3fd66200f964a5205de41ee3,4ae32479f964a520e09021e3,0.0021,0.9979044007584074
3fd66200f964a5205de41ee3,3fd66200f964a5206ce41ee3,0.06395,0.9398937920015039
3fd66200f964a5205de41ee3,3fd66200f964a5207eea1ee3,0.06787,0.9364435745924129
3fd66200f964a5205de41ee3,4a5dd98ef964a520c2bd1fe3,0.06875,0.935672514619883
3fd66200f964a5205de41ee3,4aef4884f964a52032d721e3,0.07715,0.9283758065264819
3fd66200f964a5205de41ee3,4af0e05cf964a520d7df21e3,0.09888,0.9100174723354688
3fd66200f964a520ade91ee3,4eeb8f728231035d6c7558dd,0.0667,0.9374707040404987
3fd66200f964a520ade91ee3,49b5889bf964a520fa521fe3,0.07441,0.9307433847413928
3fd66200f964a520ade91ee3,449955b7f964a52093341fe3,0.08468,0.9219308920603311
3fd66200f964a520ade91ee3,4db87c0dfc608240bc2cf251,0.09144,0.9162207725573555
3fd66200f964a520ade91ee3,4aa512c5f964a5205e4720e3,0.0944,0.9137426900584795
3fd66200f964a520ade91ee3,3fd66200f964a52032e91ee3,0.09697,0.9116019581210061
4c5ef77bfff99c74eda954d3,4aa42b50f964a520a44520e3,0.02431,0.9762669504349268
4c5ef77bfff99c74eda954d3,4c83a1e451ada1cd8c332710,0.03115,0.9697910100373369
4c5ef77bfff99c74eda954d3,4b919713f964a52006c833e3,0.03174,0.9692364355360846
4c5ef77bfff99c74eda954d3,4ba8fa3df964a520ecff39e3,0.03693,0.9643852526207171
4c5ef77bfff99c74eda954d3,4da9e6adfc607fc998b7d3d6,0.04651,0.9555570419776208
4c5ef77bfff99c74eda954d3,4b0a9290f964a520352523e3,0.04979,0.9525714666742873
4c5ef77bfff99c74eda954d3,4ab939f0f964a520967e20e3,0.05535,0.9475529445207751
4c5ef77bfff99c74eda954d3,4a02038bf964a52023711fe3,0.062,0.9416195856873822
4c5ef77bfff99c74eda954d3,4a71e101f964a520c4d91fe3,0.06766,0.9366277653934773
4c5ef77bfff99c74eda954d3,4b2a9723f964a520e6ab24e3,0.07064,0.9340207726219831
4c5ef77bfff99c74eda954d3,4af841f6f964a520b00b22e3,0.0726,0.9323140033563304
4c5ef77bfff99c74eda954d3,4c0ab56f7e3fc9288c1df482,0.07707,0.9284447621788742
4c5ef77bfff99c74eda954d3,4adf2ccff964a520057821e3,0.08033,0.9256430905371507
4c5ef77bfff99c74eda954d3,4aa7a44ef964a520e44c20e3,0.08787,0.9192274812247786
4c5ef77bfff99c74eda954d3,49d23a22f964a5209f5b1fe3,0.09061,0.9169180550334216
4c5ef77bfff99c74eda954d3,50988e54e4b0fd23874c1700,0.09089,0.9166827086140675
4c5ef77bfff99c74eda954d3,4acf7cadf964a52003d420e3,0.09516,0.913108586873151
4c5ef77bfff99c74eda954d3,4a5a3dc2f964a520f7b91fe3,0.09554,0.9127918651988974
4c5ef77bfff99c74eda954d3,4f1af1e6e5e85dca13107267,0.09573,0.9126335867412592
4c5ef77bfff99c74eda954d3,4fd2931ee4b0052fbb25ca41,0.0988,0.9100837277029487
4a4183a0f964a5205ba51fe3,4b6c43a2f964a5208a2c2ce3,0.08105,0.9250265945145922
4a4183a0f964a5205ba51fe3,4f1af1e6e5e85dca13107267,0.08755,0.919497954117052
4a4183a0f964a5205ba51fe3,4cdacd78958f236a8e1fa903,0.09175,0.9159606136936111
4a4183a0f964a5205ba51fe3,4e031ac452b10583352d4e83,0.0974,0.9112447603426281
4691e9b3f964a520c2481fe3,4a242c9af964a520fb7d1fe3,0.05106,0.9514204707628489
4691e9b3f964a520c2481fe3,4aa534ebf964a520964720e3,0.05131,0.9511942243486697
4691e9b3f964a520c2481fe3,4c23ab9ab7b8a5936e3b3be8,0.06563,0.9384120191811416
4691e9b3f964a520c2481fe3,4b5a028bf964a52078a728e3,0.07824,0.9274373052381658
4691e9b3f964a520c2481fe3,4ec27c885c5c3d470deb0904,0.07892,0.9268527787046305
4691e9b3f964a520c2481fe3,4f6cbcd3e4b0e3b3bc49693f,0.08012,0.9258230566974041
4691e9b3f964a520c2481fe3,4a94318cf964a520b32020e3,0.08841,0.9187714188587021
4c83a1e451ada1cd8c332710,4c5ef77bfff99c74eda954d3,0.03115,0.9697910100373369
4c83a1e451ada1cd8c332710,4aa42b50f964a520a44520e3,0.03173,0.9692458298198172
4c83a1e451ada1cd8c332710,4b919713f964a52006c833e3,0.05028,0.9521270518337966
4c83a1e451ada1cd8c332710,4ba8fa3df964a520ecff39e3,0.05963,0.9437256400819153
4c83a1e451ada1cd8c332710,50988e54e4b0fd23874c1700,0.0598,0.9435742592942064
4c83a1e451ada1cd8c332710,4ab939f0f964a520967e20e3,0.06275,0.9409550693954363
4c83a1e451ada1cd8c332710,4a5a3dc2f964a520f7b91fe3,0.06562,0.9384208254349581
4c83a1e451ada1cd8c332710,4fd2931ee4b0052fbb25ca41,0.06865,0.9357600711177653
4c83a1e451ada1cd8c332710,4a02038bf964a52023711fe3,0.07078,0.9338986533181418
4c83a1e451ada1cd8c332710,4da9e6adfc607fc998b7d3d6,0.07456,0.9306134603930911
4c83a1e451ada1cd8c332710,4b0a9290f964a520352523e3,0.07832,0.9273684991468211
4c83a1e451ada1cd8c332710,4acf7cadf964a52003d420e3,0.08373,0.9227390586216123
4c83a1e451ada1cd8c332710,4b2a9723f964a520e6ab24e3,0.08464,0.9219648915769287
4c83a1e451ada1cd8c332710,4f1af1e6e5e85dca13107267,0.08977,0.9176248199161292
4c83a1e451ada1cd8c332710,4acccc27f964a52095c920e3,0.09146,0.9162039836549208
4c83a1e451ada1cd8c332710,4c0ab56f7e3fc9288c1df482,0.09387,0.9141854150858878
4c83a1e451ada1cd8c332710,4a71e101f964a520c4d91fe3,0.09801,0.9107385178641361
4a4138ebf964a520f9a41fe3,3fd66200f964a520cce51ee3,0.02575,0.9748964172556667
4a4138ebf964a520f9a41fe3,3fd66200f964a5209fe51ee3,0.06089,0.9426047940879826
4a4138ebf964a520f9a41fe3,49d6bed4f964a520015d1fe3,0.06954,0.934981393870262
4a4138ebf964a520f9a41fe3,4cbb676bbac937049de8f17c,0.07544,0.9298519675667634
4a4138ebf964a520f9a41fe3,4b28fd2af964a520039724e3,0.08,0.9259259259259258
49d23a22f964a5209f5b1fe3,4c0ab56f7e3fc9288c1df482,0.0213,0.9791442279447762
49d23a22f964a5209f5b1fe3,4adf2ccff964a520057821e3,0.02324,0.9772878308119308
49d23a22f964a5209f5b1fe3,3fd66200f964a52084e51ee3,0.02778,0.9729708692521747
49d23a22f964a5209f5b1fe3,4b2a9723f964a520e6ab24e3,0.03283,0.9682135491804074
49d23a22f964a5209f5b1fe3,4a02038bf964a52023711fe3,0.04997,0.9524081640427821
49d23a22f964a5209f5b1fe3,4ab939f0f964a520967e20e3,0.0564,0.9466111321469141
49d23a22f964a5209f5b1fe3,4b919713f964a52006c833e3,0.06132,0.94222289224739
49d23a22f964a5209f5b1fe3,4b6c43a2f964a5208a2c2ce3,0.06355,0.9402472850359644
49d23a22f964a5209f5b1fe3,4aa42b50f964a520a44520e3,0.07964,0.926234670816198
49d23a22f964a5209f5b1fe3,4f1af1e6e5e85dca13107267,0.08615,0.9206831468949961
49d23a22f964a5209f5b1fe3,4c5ef77bfff99c74eda954d3,0.09061,0.9169180550334216
49d23a22f964a5209f5b1fe3,4af841f6f964a520b00b22e3,0.09133,0.9163131225202277
49d23a22f964a5209f5b1fe3,4a71e101f964a520c4d91fe3,0.09381,0.9142355619348882
49d23a22f964a5209f5b1fe3,4b0a9290f964a520352523e3,0.09984,0.9092231597323248
3fd66200f964a52008e91ee3,3fd66200f964a520a8e91ee3,0.00991,0.9901872444079175
4b2a9723f964a520e6ab24e3,4c0ab56f7e3fc9288c1df482,0.01155,0.9885818792941525
4b2a9723f964a520e6ab24e3,4a02038bf964a52023711fe3,0.01727,0.9830231895170408
4b2a9723f964a520e6ab24e3,4ab939f0f964a520967e20e3,0.02438,0.9762002381928581
4b2a9723f964a520e6ab24e3,49d23a22f964a5209f5b1fe3,0.03283,0.9682135491804074
4b2a9723f964a520e6ab24e3,4b919713f964a52006c833e3,0.0389,0.9625565501973241
4b2a9723f964a520e6ab24e3,4b6c43a2f964a5208a2c2ce3,0.04252,0.9592142117177607
4b2a9723f964a520e6ab24e3,4adf2ccff964a520057821e3,0.0436,0.9582215408202376
4b2a9723f964a520e6ab24e3,3fd66200f964a52084e51ee3,0.0458,0.9562057754828839
4b2a9723f964a520e6ab24e3,4aa42b50f964a520a44520e3,0.05339,0.9493160178091684
4b2a9723f964a520e6ab24e3,4f1af1e6e5e85dca13107267,0.05698,0.9460916952070995
4b2a9723f964a520e6ab24e3,4c5ef77bfff99c74eda954d3,0.07064,0.9340207726219831
4b2a9723f964a520e6ab24e3,4c83a1e451ada1cd8c332710,0.08464,0.9219648915769287
4b2a9723f964a520e6ab24e3,4da9e6adfc607fc998b7d3d6,0.09542,0.9128918588304029
4b2a9723f964a520e6ab24e3,4b0a9290f964a520352523e3,0.09587,0.9125169956290436
4b2a9723f964a520e6ab24e3,4af841f6f964a520b00b22e3,0.09748,0.9111783358238874
4b2a9723f964a520e6ab24e3,4a71e101f964a520c4d91fe3,0.09762,0.9110621162150835
4b2a9723f964a520e6ab24e3,4ba8fa3df964a520ecff39e3,0.09925,0.9097111667045712
4c8ac04852a98cfa84992fe9,40f32600f964a520730a1fe3,0.00536,0.9946685764303334
4c8ac04852a98cfa84992fe9,4acf7cadf964a52003d420e3,0.05362,0.9491087868491487
3fd66200f964a520bbe61ee3,4bb3f3f80cbcef3b5d8a582a,0.0487,0.9535615523982074
3fd66200f964a520bbe61ee3,4d00b2c6ba1da1cd33ec8928,0.05142,0.9510947100112229
42699000f964a52047211fe3,4a942a25f964a520972020e3,0.06768,0.9366102202907238
4bddb1eee75c0f471e39c503,4e3d38da8877b00cfc43cacd,0.05766,0.9454834256755479
4283ee00f964a5209d221fe3,4da307d5e7b8a09077802121,0.04294,0.9588279287399084
4ab7927bf964a5201f7a20e3,4a773e0df964a520f1e31fe3,0.00694,0.9931078316483605
4da307d5e7b8a09077802121,4283ee00f964a5209d221fe3,0.04294,0.9588279287399084
4b82e4cbf964a52081eb30e3,4b0e1598f964a520c85423e3,0.09719,0.9114191707908386
3fd66200f964a520bbe91ee3,50002274e4b0deb8db4eea3b,0.07977,0.926123155857266
3fd66200f964a520bbe91ee3,40b92400f964a52099001fe3,0.0808,0.9252405625462621
3fd66200f964a520bbe91ee3,43125000f964a52058271fe3,0.08748,0.9195571412807592
3fd66200f964a520bbe91ee3,3fd66200f964a52044e61ee3,0.09906,0.9098684330245848
46dda121f964a520924a1fe3,4320d080f964a52090271fe3,0.01692,0.9833615230303269
46dda121f964a520924a1fe3,4b5744a9f964a520582e28e3,0.03003,0.9708455093540965
46dda121f964a520924a1fe3,4aeb0e5df964a520aabd21e3,0.07341,0.9316104750281813
46dda121f964a520924a1fe3,4ee78af729c29fa3f6a17695,0.075,0.9302325581395349
46dda121f964a520924a1fe3,3fd66200f964a52003e71ee3,0.07878,0.9269730621628135
46dda121f964a520924a1fe3,4db84a97f7b15ca52ce70e7f,0.08027,0.9256945023003508
4e895343d5fbe29bfafc851c,4b3f9b5bf964a52034aa25e3,0.04033,0.9612334547691598
4e895343d5fbe29bfafc851c,4d3490bf2c76a143392c86c7,0.04742,0.9547268526474575
4e895343d5fbe29bfafc851c,4a0203cef964a52024711fe3,0.07258,0.9323313878685039
